invoice_id,client_id,client_name,invoice_number,invoice_date,due_date,service_type,gross_amount,tax_amount,net_amount,collection_status
483b461d-aa00-449c-a608-aeb636dcc47f,C003,Gamma Technologies,C003-INV-45683,2025-12-25,2026-02-08,IT Consulting,297116,53480.88,350596.88,Overdue
3ce98c0e-dfe9-4d40-a8b0-e0333203d083,C005,Epsilon Infotech,C005-INV-88385,2025-09-10,2025-10-25,IT Consulting,71087,12795.66,83882.66,Collected
026d69af-47e7-411e-b52d-25a83932eaa2,C004,Delta Systems,C004-INV-21970,2025-06-15,2025-07-30,IT Consulting,56780,10220.4,67000.4,Collected
5ce2310f-777c-4990-9bb5-114a0735f8d5,C005,Epsilon Infotech,C005-INV-98117,2025-10-28,2025-11-27,IT Consulting,250477,45085.86,295562.86,Pending
c6616530-f46c-4de3-b74d-90e99963f730,C005,Epsilon Infotech,C005-INV-78021,2025-01-21,2025-02-20,IT Consulting,173338,31200.84,204538.84,Overdue
545eba88-7777-483c-bdfd-9c9b01987f3e,C004,Delta Systems,C004-INV-67132,2025-05-23,2025-06-22,IT Consulting,203440,36619.2,240059.2,Overdue
03b59460-5ac0-47cc-9214-27ea7e25b3f3,C004,Delta Systems,C004-INV-63523,2025-02-16,2025-04-02,IT Consulting,141215,25418.7,166633.7,Pending
e25fe703-797b-4e87-bb5e-6771baec1478,C003,Gamma Technologies,C003-INV-31079,2025-12-10,2026-01-09,IT Consulting,274849,49472.82,324321.82,Pending
4061452a-12ef-4666-97c9-46d37b6b2629,C004,Delta Systems,C004-INV-96846,2025-12-22,2026-02-05,IT Consulting,125554,22599.72,148153.72,Pending
01ea57c2-dd20-4c1b-af9b-0d3fa2313fd3,C005,Epsilon Infotech,C005-INV-51224,2025-01-19,2025-03-05,IT Consulting,73084,13155.12,86239.12,Pending
74254c7b-c1b6-42f1-bccb-02e7936b70bb,C003,Gamma Technologies,C003-INV-77449,2025-03-01,2025-04-15,IT Consulting,276731,49811.58,326542.58,Collected
fcf3b2fc-a8b3-4eff-937a-d087723cfddc,C005,Epsilon Infotech,C005-INV-34586,2025-08-25,2025-10-09,IT Consulting,64209,11557.62,75766.62,Overdue
2b34437b-f8ab-42b3-b509-9827a1914bbd,C003,Gamma Technologies,C003-INV-67939,2025-11-15,2025-12-30,IT Consulting,213947,38510.46,252457.46,Collected
42264f6e-1787-4eb1-8170-1212cd7cfc1c,C002,Beta Solutions,C002-INV-47752,2025-05-17,2025-06-16,IT Consulting,293183,52772.94,345955.94,Pending
55958d31-78cd-4f86-87aa-d0322b5d4614,C004,Delta Systems,C004-INV-89806,2025-03-04,2025-04-03,IT Consulting,215156,38728.08,253884.08000000002,Collected
f218ac4a-244b-43d1-b824-67843a397074,C002,Beta Solutions,C002-INV-63476,2025-06-09,2025-07-09,IT Consulting,194769,35058.42,229827.41999999998,Collected
fd92cfc8-11f3-4f95-b320-7800f48032bb,C002,Beta Solutions,C002-INV-25396,2025-02-28,2025-04-14,IT Consulting,298266,53687.88,351953.88,Overdue
0783d293-29d8-4348-8ed3-c5ada1240371,C002,Beta Solutions,C002-INV-45838,2025-09-13,2025-10-28,IT Consulting,183397,33011.46,216408.46,Pending
7f1d141f-dad8-4b30-9b7a-ea049e56e2c3,C004,Delta Systems,C004-INV-82255,2025-08-30,2025-09-29,IT Consulting,169743,30553.74,200296.74,Collected
5fbe7949-548a-4906-b4b5-ff27e3462fae,C004,Delta Systems,C004-INV-19150,2025-04-08,2025-05-08,IT Consulting,276499,49769.82,326268.82,Pending
4989c9d8-4cea-45c2-8c02-584895073520,C004,Delta Systems,C004-INV-10336,2025-06-24,2025-08-08,IT Consulting,265102,47718.36,312820.36,Pending
29026f56-d438-4f21-bd85-bfff448034fe,C003,Gamma Technologies,C003-INV-29476,2025-10-28,2025-12-12,IT Consulting,276822,49827.96,326649.96,Pending
ee4e6e22-053c-408b-b74d-cfb8de56bf8e,C005,Epsilon Infotech,C005-INV-82340,2025-09-05,2025-10-20,IT Consulting,137147,24686.46,161833.46,Overdue
6896cebb-e6c9-4c1f-aedc-8e5dc40a44a3,C004,Delta Systems,C004-INV-34727,2025-08-22,2025-10-06,IT Consulting,277960,50032.8,327992.8,Overdue
6dd2a14c-89bd-4e53-a6f3-a39df2315826,C002,Beta Solutions,C002-INV-63841,2025-10-20,2025-12-04,IT Consulting,111226,20020.68,131246.68,Collected
ae8bf1fa-013b-4bdb-808d-35f079c36309,C003,Gamma Technologies,C003-INV-96991,2025-08-31,2025-10-15,IT Consulting,151208,27217.44,178425.44,Overdue
0c9f1be6-3849-4346-bd98-96f9aa3ba33e,C002,Beta Solutions,C002-INV-75836,2025-09-11,2025-10-11,IT Consulting,83094,14956.92,98050.92,Overdue
8e8f207c-9dc0-4be8-a9d4-00afea4730dd,C003,Gamma Technologies,C003-INV-78937,2025-02-21,2025-04-07,IT Consulting,76138,13704.84,89842.84,Pending
cd23c420-bead-44c3-93d7-fe02954edb15,C001,Alpha Corp,C001-INV-95823,2025-03-15,2025-04-29,IT Consulting,278309,50095.62,328404.62,Collected
2a08e2c5-23be-418e-b5c7-3cbd9a3cc7aa,C001,Alpha Corp,C001-INV-91691,2025-08-29,2025-10-13,IT Consulting,138751,24975.18,163726.18,Overdue
3c85eacb-663e-4af8-8c88-94c147ecc101,C004,Delta Systems,C004-INV-53065,2025-11-29,2025-12-29,IT Consulting,273285,49191.3,322476.3,Overdue
506f85fc-eb13-45cc-bc87-9c7b0d72fa22,C005,Epsilon Infotech,C005-INV-73956,2025-07-14,2025-08-28,IT Consulting,214311,38575.98,252886.98,Overdue
67d95908-c363-440d-9ebf-cc8406bf96a3,C001,Alpha Corp,C001-INV-92727,2025-11-13,2025-12-13,IT Consulting,111543,20077.74,131620.74,Overdue
c369bc5c-8a76-4c31-85e1-a22241290117,C003,Gamma Technologies,C003-INV-22903,2025-04-27,2025-05-27,IT Consulting,163763,29477.34,193240.34,Overdue
27282dc7-0f36-4e47-a4ce-8da3dc8069bd,C001,Alpha Corp,C001-INV-49251,2025-08-16,2025-09-15,IT Consulting,231928,41747.04,273675.04,Collected
74ccf18c-51f4-4346-898c-1acd4322cd38,C001,Alpha Corp,C001-INV-56984,2025-06-16,2025-07-16,IT Consulting,126904,22842.72,149746.72,Pending
64302cbf-67ac-4db8-9158-183e22c9f4a1,C004,Delta Systems,C004-INV-64008,2025-03-16,2025-04-15,IT Consulting,189242,34063.56,223305.56,Overdue
1b3640f0-d5e7-44fe-93c4-7dcaef9a6b88,C002,Beta Solutions,C002-INV-89887,2025-03-29,2025-04-28,IT Consulting,70701,12726.18,83427.18,Pending
8f04c752-1584-48da-92ad-d82a7781d748,C005,Epsilon Infotech,C005-INV-86435,2025-12-16,2026-01-15,IT Consulting,180460,32482.8,212942.8,Collected
366edcf1-1bc7-4c18-9671-34b7ef18c676,C002,Beta Solutions,C002-INV-43466,2025-08-25,2025-10-09,IT Consulting,170473,30685.14,201158.14,Overdue
6c7434dd-2ed4-4cef-b631-cb224321a058,C001,Alpha Corp,C001-INV-81643,2025-08-27,2025-10-11,IT Consulting,227631,40973.58,268604.58,Collected
718d0301-5257-4b37-8ca8-92669cd21b94,C001,Alpha Corp,C001-INV-49210,2025-08-15,2025-09-29,IT Consulting,204028,36725.04,240753.04,Overdue
c09d07d0-8ff2-49a7-9cad-f5c325dd5aa4,C004,Delta Systems,C004-INV-49599,2025-12-20,2026-02-03,IT Consulting,169756,30556.08,200312.08000000002,Collected
7c82db4a-ecad-4f23-92d5-c6eabc183389,C004,Delta Systems,C004-INV-59986,2025-09-05,2025-10-05,IT Consulting,112182,20192.76,132374.76,Overdue
5b7e6a9f-4d0c-40d9-ac33-55b0cd3bbed5,C003,Gamma Technologies,C003-INV-48696,2025-10-22,2025-12-06,IT Consulting,233311,41995.98,275306.98,Collected
5a7a6be0-c265-425a-af93-629d2eedf3be,C004,Delta Systems,C004-INV-99889,2025-05-21,2025-06-20,IT Consulting,198354,35703.72,234057.72,Overdue
ce53f8d2-2088-449b-a53e-f34c5d81cb2c,C001,Alpha Corp,C001-INV-47512,2025-11-07,2025-12-22,IT Consulting,268323,48298.14,316621.14,Collected
8e4bdaff-4c15-4746-a9e4-52516c66421e,C005,Epsilon Infotech,C005-INV-34920,2025-06-30,2025-07-30,IT Consulting,216885,39039.3,255924.3,Overdue
33b89a34-26b9-4220-9db5-a8769867f82e,C003,Gamma Technologies,C003-INV-22735,2025-12-14,2026-01-13,IT Consulting,214691,38644.38,253335.38,Overdue
62869aed-566d-482e-b354-f8c82bda59e2,C001,Alpha Corp,C001-INV-85965,2025-06-08,2025-07-23,IT Consulting,58746,10574.28,69320.28,Pending
f96427fc-c8ea-4673-bddd-76b9bc534997,C002,Beta Solutions,C002-INV-64460,2025-02-16,2025-04-02,IT Consulting,135647,24416.46,160063.46,Collected
821c156b-d6c3-4db8-9ef7-c0045a2dc948,C002,Beta Solutions,C002-INV-75771,2025-03-09,2025-04-23,IT Consulting,189159,34048.62,223207.62,Pending
e51f9fc5-d89b-4e95-8d4a-ddadc8f266d9,C002,Beta Solutions,C002-INV-48684,2025-05-12,2025-06-26,IT Consulting,261416,47054.88,308470.88,Overdue
2bf4fcd5-cab8-4f89-867b-cd8a1fb8b266,C003,Gamma Technologies,C003-INV-28449,2025-02-28,2025-04-14,IT Consulting,69739,12553.02,82292.02,Collected
2f7206d9-8b48-4f52-8aca-cbefaeba3cdb,C004,Delta Systems,C004-INV-61717,2025-10-13,2025-11-27,IT Consulting,73672,13260.96,86932.95999999999,Collected
3eaf092a-7e72-4d7b-9223-ed0ba239fe47,C003,Gamma Technologies,C003-INV-58311,2025-10-02,2025-11-01,IT Consulting,169219,30459.42,199678.41999999998,Overdue
d01356bd-ad35-4667-a1eb-b3834234dacf,C003,Gamma Technologies,C003-INV-93695,2025-10-27,2025-12-11,IT Consulting,265591,47806.38,313397.38,Pending
a946f2ab-9326-45d6-b4b6-1223c753e61d,C001,Alpha Corp,C001-INV-13280,2025-12-12,2026-01-11,IT Consulting,173594,31246.92,204840.91999999998,Overdue
d4392125-f676-48ec-9710-556917dff7e1,C005,Epsilon Infotech,C005-INV-18285,2025-06-17,2025-07-17,IT Consulting,219778,39560.04,259338.04,Overdue
8e9e6c08-08ba-4baf-a2fa-40d3592f9f60,C004,Delta Systems,C004-INV-63516,2025-12-25,2026-02-08,IT Consulting,220194,39634.92,259828.91999999998,Collected
859bc741-fd7d-4e32-858e-b17fbc1f7bc0,C002,Beta Solutions,C002-INV-74569,2025-01-24,2025-02-23,IT Consulting,129787,23361.66,153148.66,Collected
e6aca1c6-cee6-4da8-ad72-6dd0fc825818,C001,Alpha Corp,C001-INV-69459,2025-05-01,2025-05-31,IT Consulting,151881,27338.58,179219.58000000002,Pending
aa4551e4-b3be-4602-92ca-fefdf7862dfb,C005,Epsilon Infotech,C005-INV-64379,2025-08-03,2025-09-02,IT Consulting,282105,50778.9,332883.9,Overdue
a4a01b70-d1af-4789-af02-d962e11dd236,C001,Alpha Corp,C001-INV-46666,2025-09-08,2025-10-23,IT Consulting,296167,53310.06,349477.06,Collected
fe656046-8fa5-41f2-942f-7ee0d633db55,C003,Gamma Technologies,C003-INV-40947,2025-04-22,2025-06-06,IT Consulting,166574,29983.32,196557.32,Pending
3dbb991b-608c-4d78-a509-a42fa7cd3639,C001,Alpha Corp,C001-INV-94518,2025-12-18,2026-02-01,IT Consulting,192728,34691.04,227419.04,Pending
3345db70-ef69-41cd-9ff4-198d7ace1032,C001,Alpha Corp,C001-INV-26011,2025-07-23,2025-09-06,IT Consulting,99757,17956.26,117713.26,Pending
511a1b8d-7f5b-4c01-86fa-78d74d6ec630,C001,Alpha Corp,C001-INV-93819,2025-12-06,2026-01-05,IT Consulting,218218,39279.24,257497.24,Overdue
624504c9-4301-486b-b07c-b40f71df7892,C001,Alpha Corp,C001-INV-26505,2025-01-26,2025-03-12,IT Consulting,113850,20493.0,134343.0,Overdue
23d64793-f573-42fd-b54b-316b9d597878,C002,Beta Solutions,C002-INV-38305,2025-02-05,2025-03-07,IT Consulting,203716,36668.88,240384.88,Collected
37515102-4f87-4ce3-8bd3-640cba0c05ec,C003,Gamma Technologies,C003-INV-28964,2025-03-17,2025-04-16,IT Consulting,122685,22083.3,144768.3,Collected
9edc0738-17ba-4866-a2b5-66feddd9a0f5,C005,Epsilon Infotech,C005-INV-96646,2025-05-09,2025-06-08,IT Consulting,78816,14186.88,93002.88,Collected
84b12a68-3dc1-4f76-a030-d7fb161b539e,C002,Beta Solutions,C002-INV-41186,2025-01-08,2025-02-22,IT Consulting,257089,46276.02,303365.02,Overdue
7ebea12d-e6d3-4085-9228-b18a291719ed,C003,Gamma Technologies,C003-INV-16868,2025-01-09,2025-02-08,IT Consulting,119564,21521.52,141085.52,Collected
7474fd31-da77-44da-8977-785548c96342,C004,Delta Systems,C004-INV-18330,2025-09-27,2025-10-27,IT Consulting,245471,44184.78,289655.78,Pending
5190245a-0b4c-45d1-ac40-4e19efb98385,C004,Delta Systems,C004-INV-76039,2025-07-05,2025-08-04,IT Consulting,168490,30328.2,198818.2,Collected
f7ca2fdb-8930-4068-872b-b46aa0374820,C005,Epsilon Infotech,C005-INV-94323,2025-01-23,2025-03-09,IT Consulting,170073,30613.14,200686.14,Collected
9ef825a5-3d3b-47a8-a733-8f623478fa69,C001,Alpha Corp,C001-INV-99928,2025-09-03,2025-10-18,IT Consulting,161745,29114.1,190859.1,Collected
f94c9229-eef6-4038-8647-c9fdb46e9536,C004,Delta Systems,C004-INV-20589,2025-12-31,2026-02-14,IT Consulting,69265,12467.7,81732.7,Pending
947bd6dd-5803-45b9-b47b-c1fe251b7017,C005,Epsilon Infotech,C005-INV-46046,2025-03-17,2025-04-16,IT Consulting,83080,14954.4,98034.4,Overdue
bccacd0d-d5b2-40fd-80ca-b63ac8b5b1ad,C005,Epsilon Infotech,C005-INV-88301,2025-10-08,2025-11-22,IT Consulting,149851,26973.18,176824.18,Overdue
3e504236-baf1-4723-a708-120dad4529f7,C003,Gamma Technologies,C003-INV-24996,2025-08-21,2025-10-05,IT Consulting,75999,13679.82,89678.82,Overdue
9d611592-e640-4c9a-ba9b-642d58b62bd1,C005,Epsilon Infotech,C005-INV-39949,2025-04-21,2025-06-05,IT Consulting,168372,30306.96,198678.96,Pending
6313e4cb-fd02-4578-80ab-8a5b2477d114,C003,Gamma Technologies,C003-INV-22463,2025-08-21,2025-10-05,IT Consulting,159049,28628.82,187677.82,Pending
1ce931c7-5815-4cd4-a62f-621611f44e65,C004,Delta Systems,C004-INV-30006,2025-06-10,2025-07-25,IT Consulting,148120,26661.6,174781.6,Overdue
6eafcd01-b9ce-41dd-8235-e78f6bbe2db5,C004,Delta Systems,C004-INV-21188,2025-02-04,2025-03-06,IT Consulting,268044,48247.92,316291.92,Collected
200c9170-be66-4baf-8c99-3968d49a5ea9,C004,Delta Systems,C004-INV-27054,2025-02-19,2025-04-05,IT Consulting,262800,47304.0,310104.0,Overdue
5debbeb3-30fa-47a6-812f-2f897421f64f,C001,Alpha Corp,C001-INV-26021,2025-10-28,2025-12-12,IT Consulting,225639,40615.02,266254.02,Pending
4c01d9c9-c8bb-44d4-86b6-803a32db1aaa,C003,Gamma Technologies,C003-INV-16743,2025-12-07,2026-01-21,IT Consulting,277565,49961.7,327526.7,Pending
c3674264-9f3f-4be7-9411-27482d4217cd,C005,Epsilon Infotech,C005-INV-85748,2025-06-09,2025-07-24,IT Consulting,77158,13888.44,91046.44,Overdue
4c7cd7a7-939a-412e-8b10-b5bdeb166e14,C002,Beta Solutions,C002-INV-24184,2025-03-21,2025-05-05,IT Consulting,108784,19581.12,128365.12,Pending
4c44e428-b158-4622-994f-1a80eef51f35,C005,Epsilon Infotech,C005-INV-46512,2025-07-08,2025-08-07,IT Consulting,249912,44984.16,294896.16000000003,Overdue
ca714679-8072-4cd5-ad2f-41ae2e6adcbf,C002,Beta Solutions,C002-INV-96223,2025-08-08,2025-09-07,IT Consulting,209644,37735.92,247379.91999999998,Overdue
8a007116-f828-4a69-80fa-f14d28dbe54d,C003,Gamma Technologies,C003-INV-50499,2025-01-15,2025-02-14,IT Consulting,121636,21894.48,143530.48,Pending
b30709e0-e9b0-4827-a38c-6232964d2195,C003,Gamma Technologies,C003-INV-28776,2025-01-04,2025-02-03,IT Consulting,278029,50045.22,328074.22,Overdue
a27b1c70-7187-410b-9db8-dda3844337c6,C004,Delta Systems,C004-INV-92991,2025-02-05,2025-03-07,IT Consulting,244240,43963.2,288203.2,Collected
5297c093-1687-4aaf-bd95-e95979a7c69f,C001,Alpha Corp,C001-INV-65028,2025-09-29,2025-10-29,IT Consulting,148617,26751.06,175368.06,Pending
91f4583d-b576-427c-9015-959173d259dc,C003,Gamma Technologies,C003-INV-52517,2025-03-22,2025-05-06,IT Consulting,131693,23704.74,155397.74,Overdue
9ed6d76c-d864-4c5d-95fd-60ee069a1bc3,C005,Epsilon Infotech,C005-INV-30632,2025-02-13,2025-03-15,IT Consulting,90784,16341.12,107125.12,Overdue
573200b3-a180-4772-8943-75c2a740f91c,C001,Alpha Corp,C001-INV-68079,2025-12-12,2026-01-11,IT Consulting,121330,21839.4,143169.4,Overdue
378f31dc-58d3-4fd4-a587-2bc6d37fcd24,C004,Delta Systems,C004-INV-45804,2025-09-06,2025-10-21,IT Consulting,158575,28543.5,187118.5,Collected
57ae110f-f9df-4d1c-ba21-9a6744aec74d,C005,Epsilon Infotech,C005-INV-24534,2025-02-28,2025-04-14,IT Consulting,162699,29285.82,191984.82,Pending
d3e9465e-e244-4d2f-afd2-4d230f4e5b07,C005,Epsilon Infotech,C005-INV-38903,2025-09-07,2025-10-22,IT Consulting,61905,11142.9,73047.9,Pending
e55b507b-0602-459b-9ba2-81c8c1c81351,C005,Epsilon Infotech,C005-INV-49507,2025-01-29,2025-02-28,IT Consulting,103588,18645.84,122233.84,Collected
50f1a7c4-67b7-4016-b2ca-044b4f991d38,C002,Beta Solutions,C002-INV-25726,2025-05-11,2025-06-25,IT Consulting,136015,24482.7,160497.7,Collected
ffe5374e-ccb2-411d-ad3b-765b65579f88,C004,Delta Systems,C004-INV-59834,2025-08-09,2025-09-08,IT Consulting,83865,15095.7,98960.7,Overdue
ceffdeb3-094a-4a60-96e0-10514bf21df1,C002,Beta Solutions,C002-INV-62044,2025-09-14,2025-10-29,IT Consulting,68894,12400.92,81294.92,Overdue
de204b0b-0d4e-45b0-85a4-5964c334f2e6,C001,Alpha Corp,C001-INV-20205,2025-08-12,2025-09-11,IT Consulting,170521,30693.78,201214.78,Pending
4c88536a-d5fb-4ae9-b789-04b026b4a79f,C005,Epsilon Infotech,C005-INV-93904,2025-08-08,2025-09-22,IT Consulting,235990,42478.2,278468.2,Pending
f0ac8978-5d8e-4b82-aa5c-dbb1d468ca85,C003,Gamma Technologies,C003-INV-52568,2025-02-28,2025-04-14,IT Consulting,55467,9984.06,65451.06,Collected
f8dc6c85-62fc-4925-a3ec-8ad570ca6d73,C005,Epsilon Infotech,C005-INV-67240,2025-08-24,2025-10-08,IT Consulting,73102,13158.36,86260.36,Collected
ec445048-2af2-48ef-bb8a-25567ad4a6ef,C002,Beta Solutions,C002-INV-20308,2025-08-12,2025-09-26,IT Consulting,187353,33723.54,221076.54,Pending
1a4c38c9-b475-47c0-9725-14c021d62ca1,C003,Gamma Technologies,C003-INV-32037,2025-06-23,2025-07-23,IT Consulting,137311,24715.98,162026.98,Collected
ac19c16a-f6de-4141-9adb-6f744b49ac8c,C005,Epsilon Infotech,C005-INV-76840,2025-11-21,2025-12-21,IT Consulting,189094,34036.92,223130.91999999998,Collected
96f2dc02-0add-463b-9a79-0817fcaa7336,C003,Gamma Technologies,C003-INV-23474,2025-06-29,2025-07-29,IT Consulting,111936,20148.48,132084.48,Collected
f71bf215-40e3-4a1b-911b-4b3920abd128,C003,Gamma Technologies,C003-INV-30036,2025-04-12,2025-05-12,IT Consulting,207915,37424.7,245339.7,Overdue
552f498b-07d9-49f9-bec9-175234dc4def,C001,Alpha Corp,C001-INV-83889,2025-04-01,2025-05-16,IT Consulting,171622,30891.96,202513.96,Overdue
66c65c0b-76ad-467c-8375-a2c482163a1c,C004,Delta Systems,C004-INV-92210,2025-12-15,2026-01-29,IT Consulting,276557,49780.26,326337.26,Pending
ccaa34e2-4100-46f3-95d5-bc166b659daf,C002,Beta Solutions,C002-INV-67961,2025-08-14,2025-09-13,IT Consulting,172924,31126.32,204050.32,Overdue
227d3d3b-8093-4c34-83a6-a7355fcfba08,C003,Gamma Technologies,C003-INV-76497,2025-05-21,2025-06-20,IT Consulting,142259,25606.62,167865.62,Collected
63a74623-c19f-46ec-93fe-e994aa48c50d,C003,Gamma Technologies,C003-INV-17456,2025-08-25,2025-10-09,IT Consulting,59858,10774.44,70632.44,Pending
05872ca2-54f1-41f2-9a0d-1c6ec678f94a,C003,Gamma Technologies,C003-INV-87867,2025-02-09,2025-03-11,IT Consulting,211220,38019.6,249239.6,Overdue
48ee08e4-7766-4743-846f-5b4051397e61,C004,Delta Systems,C004-INV-84928,2025-08-25,2025-09-24,IT Consulting,167894,30220.92,198114.91999999998,Overdue
dd741129-752f-4294-9577-12027e299058,C002,Beta Solutions,C002-INV-29773,2025-06-14,2025-07-29,IT Consulting,181430,32657.4,214087.4,Collected
3b995056-fe31-4408-afdf-388893f72bc7,C004,Delta Systems,C004-INV-21053,2025-02-22,2025-04-08,IT Consulting,237253,42705.54,279958.54,Overdue
2be9562e-ab40-43a4-bbe6-f657da4b7fc7,C002,Beta Solutions,C002-INV-67377,2025-01-21,2025-02-20,IT Consulting,235498,42389.64,277887.64,Pending
7066aad3-aa02-4e94-8f02-874b2ad87d3e,C005,Epsilon Infotech,C005-INV-58870,2025-09-25,2025-10-25,IT Consulting,145393,26170.74,171563.74,Pending
5d6cf733-088f-458e-bece-9fa6d968b30c,C004,Delta Systems,C004-INV-88366,2025-07-29,2025-09-12,IT Consulting,227968,41034.24,269002.24,Collected
ce3b1a99-aac9-4e66-88e3-dcce519572f4,C003,Gamma Technologies,C003-INV-83133,2025-02-03,2025-03-20,IT Consulting,74774,13459.32,88233.32,Overdue
37c72cca-dbac-4e0e-8c67-fffed0edd537,C004,Delta Systems,C004-INV-96057,2025-05-26,2025-07-10,IT Consulting,239722,43149.96,282871.96,Overdue
6bf9a2df-7796-4f3e-939b-a2abc32ca9ed,C002,Beta Solutions,C002-INV-96980,2025-06-20,2025-07-20,IT Consulting,202761,36496.98,239257.98,Collected
1fbd5a21-9689-468c-b75f-ddda13acc824,C003,Gamma Technologies,C003-INV-87993,2025-06-08,2025-07-23,IT Consulting,83803,15084.54,98887.54000000001,Overdue
2c167480-9183-4c0f-aac8-f81c3e762425,C001,Alpha Corp,C001-INV-53054,2025-06-08,2025-07-23,IT Consulting,218687,39363.66,258050.66,Collected
779d9c4b-f70f-43e9-843f-f253cbf10a89,C005,Epsilon Infotech,C005-INV-57425,2025-02-17,2025-04-03,IT Consulting,183297,32993.46,216290.46,Collected
3f04aa6e-de3c-413f-8612-7ba40b89701a,C003,Gamma Technologies,C003-INV-38074,2025-06-08,2025-07-08,IT Consulting,299343,53881.74,353224.74,Pending
ce6925f5-2425-4640-b48e-18ec947100fa,C004,Delta Systems,C004-INV-30308,2025-04-09,2025-05-09,IT Consulting,86061,15490.98,101551.98,Collected
b70a0856-a8a9-48b3-8b5e-0fc156cb382e,C003,Gamma Technologies,C003-INV-54140,2025-02-21,2025-03-23,IT Consulting,223520,40233.6,263753.6,Overdue
d06076b9-154c-4694-a3bc-804acd994614,C002,Beta Solutions,C002-INV-31266,2025-11-02,2025-12-17,IT Consulting,90436,16278.48,106714.48,Collected
970c11a7-15f5-458e-8cdf-8983af9dddff,C005,Epsilon Infotech,C005-INV-63852,2025-03-26,2025-05-10,IT Consulting,61453,11061.54,72514.54000000001,Pending
7e1a0471-e5bd-4e64-b52f-a8dd5b420fd7,C002,Beta Solutions,C002-INV-68841,2025-08-16,2025-09-30,IT Consulting,247234,44502.12,291736.12,Collected
26ad9433-abbe-4f2d-a492-78dba1931904,C005,Epsilon Infotech,C005-INV-71474,2025-05-03,2025-06-17,IT Consulting,261975,47155.5,309130.5,Collected
098cc28b-2304-49a3-91ef-962d46929638,C003,Gamma Technologies,C003-INV-46932,2025-12-14,2026-01-28,IT Consulting,171026,30784.68,201810.68,Pending
c1c8a1b6-af95-4099-afdb-ee4b95596b2c,C005,Epsilon Infotech,C005-INV-36174,2025-09-28,2025-11-12,IT Consulting,92482,16646.76,109128.76,Overdue
f9f19b73-5729-4f24-af29-103a6ce6d0a6,C002,Beta Solutions,C002-INV-72991,2025-05-09,2025-06-08,IT Consulting,218081,39254.58,257335.58000000002,Pending
ea27b728-1144-4dd5-8b07-1aa165aac9ea,C005,Epsilon Infotech,C005-INV-20993,2025-02-22,2025-03-24,IT Consulting,124727,22450.86,147177.86,Collected
e0a4c279-62af-452a-82c1-8a529f350e94,C003,Gamma Technologies,C003-INV-67340,2025-08-19,2025-09-18,IT Consulting,267853,48213.54,316066.54,Collected
e2a07e83-5720-4e8a-bc33-d1e5802bed2f,C002,Beta Solutions,C002-INV-13495,2025-08-19,2025-10-03,IT Consulting,293917,52905.06,346822.06,Pending
cb747ddd-877b-4b98-a740-aadc78373ca0,C001,Alpha Corp,C001-INV-60615,2025-07-22,2025-09-05,IT Consulting,111807,20125.26,131932.26,Collected
24977d24-9408-4337-82b0-a41163801609,C003,Gamma Technologies,C003-INV-22987,2025-04-25,2025-05-25,IT Consulting,133541,24037.38,157578.38,Overdue
345b95dc-6794-4e1c-86d0-1b9a5b36e3ae,C003,Gamma Technologies,C003-INV-47601,2025-03-16,2025-04-15,IT Consulting,60040,10807.2,70847.2,Pending
1e445001-30d1-4a93-979d-828bdab94bc2,C002,Beta Solutions,C002-INV-90654,2025-12-28,2026-02-11,IT Consulting,167598,30167.64,197765.64,Collected
